zid,pid,tid,vote,weight_x_32767,created
28,100,16,-1,0,1729311878574
28,100,15,-1,0,1729311882579
34,134,7,-1,0,1729311883474
28,100,11,0,0,1729311889476
34,134,4,-1,0,1729311898425
29,110,5,-1,0,1729311907702
29,111,7,-1,0,1729311925478
29,111,1,-1,0,1729311934598
29,110,5,0,0,1729311936982
29,110,0,1,0,1729311947090
29,110,10,1,0,1729311953472
29,111,3,-1,0,1729311958373
29,111,0,-1,0,1729311961472
29,110,3,0,0,1729311966291
29,111,6,-1,0,1729311970907
29,110,9,-1,0,1729311972473
29,111,2,-1,0,1729311978437
29,110,1,-1,0,1729311986446
29,111,10,1,0,1729311991492
29,110,6,-1,0,1729311992276
29,110,4,-1,0,1729312003171
29,111,4,-1,0,1729312005474
29,110,8,-1,0,1729312009981
29,111,5,-1,0,1729312010074
29,110,7,-1,0,1729312015026
29,110,2,-1,0,1729312017481
29,111,8,-1,0,1729312018673
29,111,9,-1,0,1729312022574
28,101,8,-1,0,1729312038389
29,112,8,-1,0,1729312041096
28,101,1,-1,0,1729312043051
28,101,3,-1,0,1729312057398
29,112,10,1,0,1729312058592
28,101,14,0,0,1729312060520
29,112,2,1,0,1729312065675
29,112,0,-1,0,1729312069174
28,101,5,0,0,1729312071678
28,101,16,0,0,1729312077591
29,112,1,-1,0,1729312086274
28,101,0,-1,0,1729312086775
29,112,7,-1,0,1729312089935
28,101,4,-1,0,1729312094973
28,101,11,0,0,1729312103079
29,112,9,-1,0,1729312106565
29,112,4,-1,0,1729312112575
28,101,10,0,0,1729312113171
28,101,7,1,0,1729312122880
29,112,10,0,0,1729312125974
29,112,5,-1,0,1729312129088
28,101,6,-1,0,1729312129609
28,101,9,-1,0,1729312131876
29,112,2,1,0,1729312132470
28,101,15,-1,0,1729312137283
34,135,11,-1,0,1729312252176
28,102,0,0,0,1729312479084
34,136,9,-1,0,1729312620176
28,103,3,-1,0,1729312745008
30,240,3,1,0,1729312849478
34,137,2,0,0,1729313033079
28,103,5,1,0,1729313149580
30,242,6,0,0,1729313157773
30,243,4,-1,0,1729313171574
28,104,8,0,0,1729313199887
26,89,3,-1,0,1729313219972
28,105,10,1,0,1729313322696
26,90,1,1,0,1729313334876
28,105,17,-1,0,1729313358177
30,237,5,1,0,1729313434974
30,246,1,-1,0,1729313518882
26,86,2,-1,0,1729313528987
28,106,5,1,0,1729313671393
28,106,13,-1,0,1729313686190
31,76,7,-1,0,1729313858999
29,116,8,0,0,1729314022498
28,107,16,0,0,1729314186581
29,117,3,1,0,1729314901202
29,118,0,0,0,1729315543091
30,253,5,0,0,1729315726671
31,79,1,-1,0,1729315843881
31,79,4,-1,0,1729315861598
29,119,6,-1,0,1729315963681
30,254,0,-1,0,1729316209991
30,256,6,-1,0,1729316305830
34,143,3,-1,0,1729316491274
30,259,4,0,0,1729316637403
29,122,7,-1,0,1729316641774
30,259,3,-1,0,1729316657798
29,121,7,-1,0,1729316668576
30,259,2,-1,0,1729316677573
28,110,6,-1,0,1729316695552
28,111,13,-1,0,1729316702296
34,144,3,1,0,1729316763973
29,123,10,1,0,1729316776206
30,262,0,0,0,1729316952281
29,126,7,1,0,1729317143576
29,127,9,0,0,1729317242676
34,146,0,0,0,1729317334324
29,128,5,1,0,1729317360279
30,266,0,-1,0,1729317370742
31,83,4,-1,0,1729317490892
30,270,4,-1,0,1729317887595
34,148,5,-1,0,1729317974899
26,98,0,0,0,1729317985196
30,330,6,-1,0,1729331019521
30,329,5,-1,0,1729331031673
28,135,8,-1,0,1729331067719
29,182,9,-1,0,1729334924573
26,128,7,-1,0,1729334955077
28,143,14,1,0,1729334966931
28,143,9,1,0,1729335034595
30,366,0,0,0,1729335035886
30,366,6,0,0,1729335046177
34,203,10,0,0,1729335099690
34,203,11,0,0,1729335125579
28,144,15,1,0,1729335170274
28,145,6,-1,0,1729335273775
28,145,14,-1,0,1729335324973
28,145,6,-1,0,1729335391676
31,125,6,1,0,1729335459894
31,126,4,1,0,1729335652872
30,368,5,0,0,1729335749095
29,185,8,0,0,1729335889710
34,204,2,1,0,1729336019389
29,185,1,0,0,1729336103774
28,147,3,0,0,1729336198679
28,147,4,-1,0,1729336300797
26,130,0,-1,0,1729336361274
30,372,6,-1,0,1729336402478
30,373,4,0,0,1729336466476
26,132,4,-1,0,1729336533173
26,132,1,-1,0,1729336567695
34,206,7,-1,0,1729336621883
29,187,8,-1,0,1729336662674
34,205,9,-1,0,1729336667279
34,206,10,0,0,1729336732278
34,207,6,0,0,1729336784977
29,188,8,1,0,1729336843392
26,133,0,-1,0,1729336890889
26,134,3,-1,0,1729336933894
29,188,10,0,0,1729336940266
34,208,1,0,0,1729336957272
29,189,8,0,0,1729336978975
29,189,5,-1,0,1729336988504
34,209,3,0,0,1729337020674
29,190,5,-1,0,1729337043486
28,150,14,0,0,1729337050283
29,189,1,-1,0,1729337058267
28,150,7,0,0,1729337074484
28,151,8,0,0,1729337103979
30,377,2,0,0,1729337117786
30,377,6,1,0,1729337122275
28,151,15,-1,0,1729337137776
26,134,2,-1,0,1729337161879
30,379,6,0,0,1729337181472
31,128,2,-1,0,1729337205889
31,127,1,1,0,1729337213079
31,127,0,-1,0,1729337217779
31,129,3,-1,0,1729337235280
31,129,4,1,0,1729337247272
31,129,5,-1,0,1729337255974
30,380,1,-1,0,1729337267076
34,211,10,-1,0,1729337273675
28,152,9,-1,0,1729337275580
29,189,4,-1,0,1729337281974
34,211,9,0,0,1729337297179
34,211,1,-1,0,1729337301191
29,189,9,-1,0,1729337305339
34,211,11,1,0,1729337311188
34,211,4,-1,0,1729337349326
29,189,10,0,0,1729337355476
28,153,8,-1,0,1729337431775
30,381,5,-1,0,1729337451876
29,192,7,-1,0,1729337476338
34,212,11,1,0,1729337493791
34,212,8,1,0,1729337515174
34,212,4,-1,0,1729337521974
29,192,10,1,0,1729337533279
28,153,1,0,0,1729337564090
28,153,12,-1,0,1729337578374
31,131,2,-1,0,1729337600290
31,131,6,-1,0,1729337641081
34,213,9,1,0,1729337660974
26,137,6,-1,0,1729337690173
26,137,5,-1,0,1729337699173
28,154,5,0,0,1729337776863
28,154,13,0,0,1729337793374
28,154,12,-1,0,1729337829452
28,154,11,-1,0,1729337885670
30,387,1,0,0,1729338157278
30,387,0,1,0,1729338204581
30,388,2,0,0,1729338293078
30,388,1,-1,0,1729338305173
34,214,7,-1,0,1729338359086
31,133,5,1,0,1729338413420
31,133,0,0,0,1729338461575
30,387,6,-1,0,1729338528404
30,391,6,-1,0,1729338591791
26,138,3,1,0,1729338598682
26,138,1,0,0,1729338609085
26,138,0,-1,0,1729338618879
29,195,2,-1,0,1729338680675
29,197,9,-1,0,1729338747645
28,149,6,-1,0,1729338771477
29,197,7,-1,0,1729338786681
28,149,13,-1,0,1729338855773
29,196,6,-1,0,1729338939975
30,393,5,0,0,1729339026173
29,198,6,-1,0,1729339075771
34,215,5,-1,0,1729339083986
29,199,9,-1,0,1729339157274
30,395,6,-1,0,1729339224906
28,155,10,0,0,1729339288581
30,398,4,-1,0,1729339440083
34,216,0,0,0,1729339552174
31,136,0,0,0,1729339648374
28,156,3,-1,0,1729339702987
30,399,3,1,0,1729339881092
26,139,3,0,0,1729339980800
26,139,4,0,0,1729340047634
34,76,10,0,0,1729340054079
30,402,2,-1,0,1729340090178
26,140,5,-1,0,1729340093583
30,404,6,-1,0,1729340171479
34,218,0,-1,0,1729340199975
28,157,13,-1,0,1729340207873
26,142,1,-1,0,1729340229964
28,157,14,-1,0,1729340291673
34,220,1,0,0,1729340314282
34,219,3,-1,0,1729340319310
29,202,2,1,0,1729340384674
34,222,6,0,0,1729340548774
29,204,1,1,0,1729340590684
34,222,10,0,0,1729340614329
28,158,2,1,0,1729340678992
28,158,0,-1,0,1729340735962
28,158,6,-1,0,1729340765218
29,204,0,1,0,1729340776690
26,143,4,-1,0,1729340817717
26,143,2,1,0,1729340828086
29,205,10,1,0,1729340861618
26,144,6,-1,0,1729340873444
34,224,4,-1,0,1729340898356
30,408,6,1,0,1729340911173
34,224,5,0,0,1729340915092
30,409,4,0,0,1729340928186
30,410,5,-1,0,1729340994207
30,410,0,1,0,1729340998576
30,410,4,-1,0,1729341032576
30,412,5,0,0,1729341146772
30,413,6,-1,0,1729341157678
29,206,3,-1,0,1729341198462
29,206,8,-1,0,1729341226574
28,159,13,0,0,1729341281561
28,159,5,-1,0,1729341294926
26,146,7,-1,0,1729341304587
28,159,1,-1,0,1729341306223
28,159,15,1,0,1729341311858
28,159,2,1,0,1729341314883
28,159,9,-1,0,1729341328479
29,207,6,-1,0,1729341334574
30,330,3,1,0,1729331020679
28,141,10,-1,0,1729334925421
26,128,5,-1,0,1729334959180
28,143,11,1,0,1729335041375
30,366,4,-1,0,1729335049356
34,203,7,0,0,1729335132979
28,144,4,-1,0,1729335173501
30,367,5,-1,0,1729335182586
28,144,12,0,0,1729335191981
28,145,0,1,0,1729335284909
28,145,4,1,0,1729335293989
28,145,3,-1,0,1729335336885
28,145,3,-1,0,1729335395519
31,125,7,-1,0,1729335471191
31,125,3,0,0,1729335481225
31,126,2,-1,0,1729335664990
34,204,8,0,0,1729335754878
29,185,3,0,0,1729335912488
30,370,2,1,0,1729336034184
29,185,0,-1,0,1729336112781
28,147,1,-1,0,1729336202282
28,147,9,1,0,1729336307574
26,130,5,-1,0,1729336363792
30,373,1,-1,0,1729336406978
30,371,2,0,0,1729336429474
30,374,5,-1,0,1729336499784
30,374,2,-1,0,1729336512789
26,131,0,0,0,1729336536074
26,131,2,-1,0,1729336539584
26,132,5,0,0,1729336579698
34,206,2,1,0,1729336630314
28,149,14,0,0,1729336667094
34,206,4,-1,0,1729336680593
29,187,1,-1,0,1729336736353
28,149,0,-1,0,1729336787570
29,188,6,-1,0,1729336854443
26,133,1,-1,0,1729336859434
26,133,7,-1,0,1729336894182
34,208,2,0,0,1729336938374
29,189,7,-1,0,1729336951580
34,209,8,1,0,1729336983305
34,209,9,1,0,1729336991695
29,189,6,1,0,1729337049794
28,150,5,0,0,1729337112787
28,150,1,-1,0,1729337162186
26,134,7,-1,0,1729337164178
29,191,6,-1,0,1729337203085
31,127,7,0,0,1729337203391
29,189,2,-1,0,1729337238075
34,211,3,1,0,1729337284678
29,189,0,-1,0,1729337340974
29,189,4,0,0,1729337352874
29,189,3,1,0,1729337370422
30,381,4,-1,0,1729337433289
28,153,5,-1,0,1729337477574
34,212,9,0,0,1729337528089
31,130,3,1,0,1729337564977
31,130,2,1,0,1729337571911
30,383,5,1,0,1729337605785
30,384,3,-1,0,1729337627620
26,136,4,1,0,1729337627866
34,213,11,1,0,1729337651590
34,213,3,1,0,1729337653378
26,137,3,0,0,1729337661197
26,137,7,-1,0,1729337667391
31,132,2,-1,0,1729337680775
28,154,2,1,0,1729337779693
29,189,1,-1,0,1729337831900
28,154,8,1,0,1729337887376
30,387,1,0,0,1729338165478
30,389,6,-1,0,1729338205222
34,214,5,-1,0,1729338293196
34,214,0,0,0,1729338362955
31,133,2,0,0,1729338421184
30,390,3,-1,0,1729338465879
30,387,5,-1,0,1729338549371
26,138,4,-1,0,1729338595790
26,138,5,-1,0,1729338600174
26,138,6,0,0,1729338623377
29,196,3,1,0,1729338700903
29,195,8,-1,0,1729338753286
28,149,15,-1,0,1729338797009
31,134,1,0,0,1729338882782
29,196,9,-1,0,1729338987342
31,135,1,0,0,1729339026389
30,393,6,0,0,1729339038214
30,394,4,0,0,1729339041077
30,393,5,0,0,1729339084878
34,215,2,1,0,1729339090427
29,198,9,-1,0,1729339103244
34,215,11,1,0,1729339129033
34,215,8,-1,0,1729339163084
28,155,11,0,0,1729339235476
28,155,9,0,0,1729339251810
28,155,4,-1,0,1729339264006
30,396,6,0,0,1729339265998
28,155,14,0,0,1729339269248
30,396,4,-1,0,1729339289674
30,398,5,-1,0,1729339441682
34,216,5,-1,0,1729339560576
31,136,6,-1,0,1729339653776
28,156,11,1,0,1729339715575
30,400,1,0,0,1729339928872
26,139,6,-1,0,1729339984028
26,139,1,0,0,1729340050259
30,402,6,-1,0,1729340090345
26,140,2,0,0,1729340096184
34,217,1,0,0,1729340122792
26,141,7,-1,0,1729340134514
26,141,0,-1,0,1729340139480
34,218,8,0,0,1729340178854
30,403,1,-1,0,1729340188874
34,217,9,0,0,1729340198589
34,219,8,-1,0,1729340254397
34,219,10,1,0,1729340269388
34,220,7,-1,0,1729340279984
30,404,5,0,0,1729340294386
29,202,1,0,0,1729340300974
34,219,5,0,0,1729340311573
29,202,8,-1,0,1729340327387
34,220,11,1,0,1729340332785
29,202,3,-1,0,1729340345906
34,222,5,-1,0,1729340443380
29,203,8,-1,0,1729340562985
29,203,1,-1,0,1729340591008
29,203,9,-1,0,1729340601978
28,158,16,1,0,1729340690395
28,158,14,-1,0,1729340709878
29,204,1,1,0,1729340738641
29,205,8,0,0,1729340756119
31,137,2,0,0,1729340780449
31,138,4,-1,0,1729340799086
26,143,0,1,0,1729340819594
34,223,1,-1,0,1729340820801
34,223,11,1,0,1729340823491
29,205,7,1,0,1729340825076
30,407,2,-1,0,1729340825300
34,223,3,-1,0,1729340828419
26,144,4,-1,0,1729340863473
30,408,5,-1,0,1729340888231
30,408,1,0,0,1729340893983
26,145,4,-1,0,1729340901464
26,145,7,-1,0,1729340908190
30,409,3,-1,0,1729340919945
30,409,2,-1,0,1729340921002
30,410,6,1,0,1729341009572
30,412,0,-1,0,1729341136483
30,412,3,0,0,1729341148874
30,413,2,-1,0,1729341159709
30,413,3,-1,0,1729341175899
29,206,7,0,0,1729341184391
29,206,2,0,0,1729341205729
29,206,5,-1,0,1729341210273
28,159,6,-1,0,1729341265378
28,159,11,1,0,1729341285291
28,159,17,-1,0,1729341296473
28,159,8,0,0,1729341308802
29,160,8,0,0,1729331025783
30,329,1,-1,0,1729331039473
28,135,10,-1,0,1729331044675
29,182,2,1,0,1729334929882
26,128,0,0,0,1729334963984
28,143,1,-1,0,1729334984782
31,123,1,-1,0,1729334995250
28,143,6,-1,0,1729335012885
28,143,8,-1,0,1729335037075
30,366,3,-1,0,1729335047877
30,366,5,-1,0,1729335051438
30,366,2,0,0,1729335058572
34,203,3,0,0,1729335137378
29,183,10,1,0,1729335218177
28,145,1,1,0,1729335289498
28,145,17,-1,0,1729335311749
26,129,6,-1,0,1729335334280
26,129,4,-1,0,1729335338995
26,129,2,-1,0,1729335341583
28,145,11,-1,0,1729335351972
28,145,13,0,0,1729335400179
28,145,8,0,0,1729335403273
28,145,16,-1,0,1729335412891
31,125,4,-1,0,1729335476801
34,204,9,-1,0,1729335674882
31,126,3,-1,0,1729335694595
30,368,0,-1,0,1729335759491
29,185,10,1,0,1729335922674
29,185,6,0,0,1729336040127
28,147,0,1,0,1729336147872
28,147,5,0,0,1729336222376
28,147,14,1,0,1729336318772
26,130,7,-1,0,1729336367091
30,373,2,-1,0,1729336408872
30,374,0,-1,0,1729336506173
26,131,6,-1,0,1729336552300
30,375,2,0,0,1729336581684
34,205,10,1,0,1729336596280
34,205,11,-1,0,1729336633173
34,206,8,0,0,1729336670408
34,207,9,0,0,1729336722478
28,149,3,0,0,1729336737817
34,207,3,-1,0,1729336803878
29,188,6,1,0,1729336866972
34,208,4,-1,0,1729336908007
26,134,1,-1,0,1729336940981
34,208,7,-1,0,1729336943888
34,208,0,0,0,1729336987575
34,210,5,-1,0,1729337053493
28,150,3,-1,0,1729337071472
29,190,0,0,0,1729337086587
28,150,0,-1,0,1729337088996
30,377,4,-1,0,1729337109971
30,378,3,1,0,1729337115393
28,151,4,-1,0,1729337115475
28,150,11,-1,0,1729337120485
28,151,10,-1,0,1729337121230
28,151,13,-1,0,1729337142175
30,377,0,0,0,1729337147896
28,150,12,-1,0,1729337155691
26,134,6,-1,0,1729337157784
28,151,9,-1,0,1729337160884
26,134,1,-1,0,1729337162994
26,134,3,-1,0,1729337166392
28,151,2,-1,0,1729337184822
30,379,5,0,0,1729337199280
29,189,10,0,0,1729337250295
34,211,5,0,0,1729337364176
29,192,9,1,0,1729337436485
28,153,11,1,0,1729337446777
29,192,4,-1,0,1729337483100
34,212,0,-1,0,1729337496584
29,192,8,-1,0,1729337504674
28,153,6,-1,0,1729337531414
29,192,5,-1,0,1729337538574
31,130,6,-1,0,1729337567900
30,383,1,1,0,1729337605979
34,213,1,1,0,1729337663175
26,137,1,0,0,1729337681977
26,137,4,0,0,1729337693497
29,189,4,1,0,1729337785649
29,189,0,0,0,1729337839825
28,154,16,-1,0,1729337847785
28,154,3,-1,0,1729337906988
30,388,4,-1,0,1729338171287
30,389,4,-1,0,1729338221513
34,214,3,-1,0,1729338299600
28,149,17,1,0,1729338315377
28,149,4,-1,0,1729338377076
28,149,9,1,0,1729338431755
30,390,0,0,0,1729338477522
30,387,0,0,0,1729338554521
26,138,2,1,0,1729338610978
29,195,0,1,0,1729338626179
29,197,2,0,0,1729338705180
29,197,5,-1,0,1729338754674
28,149,14,1,0,1729338802780
31,134,7,-1,0,1729338897405
29,196,7,-1,0,1729338991387
31,135,2,-1,0,1729339044374
31,135,3,0,0,1729339080286
30,393,2,0,0,1729339085764
34,215,3,1,0,1729339107433
29,199,5,-1,0,1729339114818
29,198,1,1,0,1729339119884
34,215,10,1,0,1729339122874
28,155,1,-1,0,1729339148792
28,155,0,-1,0,1729339150954
28,155,6,-1,0,1729339178637
30,395,1,1,0,1729339237878
28,155,13,0,0,1729339294680
30,398,3,1,0,1729339445574
34,216,11,1,0,1729339564318
34,216,9,0,0,1729339572974
31,136,4,-1,0,1729339657087
28,156,6,0,0,1729339720324
30,400,3,1,0,1729339931699
26,139,0,0,0,1729339990978
30,401,5,0,0,1729340051242
30,402,1,-1,0,1729340073071
26,140,1,0,0,1729340090367
26,140,4,-1,0,1729340107566
29,200,1,1,0,1729340200798
28,157,11,0,0,1729340231318
34,220,9,0,0,1729340256479
30,404,0,0,0,1729340282575
29,201,10,1,0,1729340303745
34,220,0,0,0,1729340318173
34,220,4,0,0,1729340340976
34,222,3,1,0,1729340448081
29,203,0,-1,0,1729340565300
29,204,3,1,0,1729340569579
29,203,5,-1,0,1729340582496
34,222,2,-1,0,1729340598174
29,204,9,-1,0,1729340604903
29,203,6,1,0,1729340607074
28,158,10,-1,0,1729340697100
28,158,8,1,0,1729340742036
29,204,2,-1,0,1729340758875
30,406,2,1,0,1729340768649
31,138,7,-1,0,1729340779733
30,406,1,-1,0,1729340780604
31,138,2,1,0,1729340789897
31,138,5,1,0,1729340792974
26,143,6,-1,0,1729340826088
34,223,2,-1,0,1729340841458
26,144,0,-1,0,1729340865791
26,144,7,-1,0,1729340877730
29,205,0,1,0,1729340888088
30,408,0,0,0,1729340897127
26,145,1,-1,0,1729340905189
34,224,6,0,0,1729340910372
30,408,3,1,0,1729340916103
34,224,3,0,0,1729340917391
34,224,8,-1,0,1729340924085
34,224,7,-1,0,1729340932262
30,410,1,1,0,1729341016078
29,160,3,-1,0,1729331029249
29,160,6,1,0,1729331053390
28,141,1,-1,0,1729334930357
28,141,14,-1,0,1729334936772
28,141,8,-1,0,1729334964267
31,123,4,-1,0,1729334986294
34,203,4,0,0,1729335072287
31,124,5,1,0,1729335107781
28,144,5,-1,0,1729335137677
29,181,8,1,0,1729335146882
28,144,10,-1,0,1729335165394
28,144,6,-1,0,1729335176276
29,183,0,-1,0,1729335182782
29,183,3,-1,0,1729335190173
29,183,6,-1,0,1729335211492
30,367,0,-1,0,1729335228184
26,129,1,-1,0,1729335295472
28,145,10,-1,0,1729335344592
28,145,14,-1,0,1729335404674
28,146,8,0,0,1729335412480
28,146,7,0,0,1729335481097
31,126,6,-1,0,1729335684873
30,368,2,1,0,1729335762298
29,185,7,1,0,1729335943878
30,370,4,-1,0,1729336042297
29,186,10,1,0,1729336157876
29,186,6,1,0,1729336166573
29,186,2,1,0,1729336175879
28,147,11,1,0,1729336239819
28,147,2,1,0,1729336321699
30,372,0,-1,0,1729336367086
30,373,0,1,0,1729336414873
30,371,5,-1,0,1729336423876
30,373,5,0,0,1729336440579
26,131,1,-1,0,1729336508985
26,132,6,-1,0,1729336553592
26,132,2,-1,0,1729336563889
30,375,3,-1,0,1729336587216
29,187,7,-1,0,1729336647407
34,206,0,1,0,1729336649879
34,205,1,-1,0,1729336670610
29,187,6,-1,0,1729336687084
34,207,5,0,0,1729336690847
34,207,1,-1,0,1729336740473
30,376,4,0,0,1729336806407
29,188,8,1,0,1729336868675
29,188,3,1,0,1729336916245
26,134,7,-1,0,1729336942889
34,209,6,-1,0,1729336995094
34,209,1,-1,0,1729337013199
29,190,3,-1,0,1729337064478
28,150,9,-1,0,1729337064573
28,150,15,-1,0,1729337082793
30,378,6,-1,0,1729337120297
28,150,16,1,0,1729337130574
28,150,17,-1,0,1729337141674
28,150,4,-1,0,1729337150274
26,134,0,-1,0,1729337165173
28,151,11,-1,0,1729337176074
28,152,13,0,0,1729337189772
31,127,4,1,0,1729337208687
31,127,2,-1,0,1729337230393
30,380,2,1,0,1729337230424
31,129,7,-1,0,1729337243718
31,129,6,-1,0,1729337252592
31,128,0,-1,0,1729337257980
34,211,2,1,0,1729337280478
28,152,1,0,0,1729337292774
29,189,1,-1,0,1729337309476
29,189,8,0,0,1729337311675
30,381,2,-1,0,1729337405373
28,153,17,0,0,1729337439785
34,212,1,-1,0,1729337485907
34,212,3,-1,0,1729337534092
28,153,4,-1,0,1729337573094
30,383,6,0,0,1729337610285
28,154,15,-1,0,1729337719879
29,189,10,-1,0,1729337793552
30,385,5,-1,0,1729337843836
28,154,0,1,0,1729337912198
30,387,5,-1,0,1729338174388
30,389,1,-1,0,1729338234973
34,214,1,-1,0,1729338305393
28,149,16,1,0,1729338310291
28,149,9,-1,0,1729338386291
31,133,4,-1,0,1729338433678
34,214,10,-1,0,1729338479972
30,387,4,-1,0,1729338560782
30,391,0,1,0,1729338615882
29,195,10,1,0,1729338635655
29,196,10,0,0,1729338708515
28,149,5,-1,0,1729338764050
28,149,2,0,0,1729338807558
31,134,3,-1,0,1729338901291
30,393,4,-1,0,1729338993188
30,394,1,-1,0,1729339047852
34,215,9,-1,0,1729339063695
31,135,6,-1,0,1729339076230
30,393,3,-1,0,1729339081680
29,198,3,-1,0,1729339085759
34,215,4,1,0,1729339118273
28,155,8,-1,0,1729339182327
28,155,3,-1,0,1729339244585
28,155,15,0,0,1729339298385
34,216,7,-1,0,1729339508781
34,216,3,0,0,1729339569775
31,136,2,0,0,1729339660091
30,399,1,0,0,1729339797778
30,400,2,1,0,1729339935183
26,139,2,1,0,1729339997395
30,401,0,-1,0,1729340054974
29,201,5,-1,0,1729340092974
26,140,3,0,0,1729340098174
29,200,7,-1,0,1729340122176
34,217,0,-1,0,1729340126225
29,201,8,-1,0,1729340151958
34,217,8,-1,0,1729340209384
34,217,6,0,0,1729340217644
34,220,8,0,0,1729340257876
34,220,9,0,0,1729340344874
34,222,11,1,0,1729340452726
29,203,2,1,0,1729340574222
29,203,10,1,0,1729340580280
29,204,2,1,0,1729340597995
29,204,6,-1,0,1729340612374
29,204,4,-1,0,1729340626075
28,158,15,-1,0,1729340700176
29,204,6,-1,0,1729340743176
29,204,9,-1,0,1729340753335
31,137,1,-1,0,1729340768692
29,204,10,1,0,1729340782173
31,137,0,1,0,1729340790194
29,205,5,-1,0,1729340806882
29,205,9,1,0,1729340813092
34,223,9,1,0,1729340848879
26,144,1,-1,0,1729340851985
34,223,6,-1,0,1729340861108
26,145,3,-1,0,1729340906338
26,145,0,-1,0,1729340910079
30,408,2,1,0,1729340912574
30,409,0,-1,0,1729340922760
30,410,2,1,0,1729341018677
30,412,4,0,0,1729341139279
30,412,6,-1,0,1729341151974
30,413,4,-1,0,1729341165676
30,413,5,-1,0,1729341170515
30,413,1,-1,0,1729341173329
29,206,1,0,0,1729341216075
28,159,10,-1,0,1729341271784
28,159,0,-1,0,1729341288639
28,159,16,-1,0,1729341301774
29,207,8,-1,0,1729341310965
28,159,12,0,0,1729341323371
28,159,4,-1,0,1729341325179
29,207,7,1,0,1729341326478
26,146,4,0,0,1729341332291
28,159,14,-1,0,1729341333574
28,135,15,0,0,1729331054486
29,160,2,0,0,1729331056953
28,141,2,-1,0,1729334932618
26,128,3,-1,0,1729334969092
28,143,13,0,0,1729334979814
31,123,6,1,0,1729335010835
29,181,2,0,0,1729335078325
31,124,0,0,0,1729335082692
31,124,1,-1,0,1729335083947
34,203,0,0,0,1729335103977
34,203,9,-1,0,1729335108873
28,144,0,-1,0,1729335139098
28,144,8,-1,0,1729335145976
28,144,1,-1,0,1729335183289
28,144,2,-1,0,1729335193682
29,183,2,1,0,1729335229819
29,183,9,1,0,1729335241173
28,145,12,-1,0,1729335298374
28,145,7,-1,0,1729335349273
34,204,7,-1,0,1729335405772
28,146,1,-1,0,1729335500208
31,126,5,-1,0,1729335691071
30,368,1,-1,0,1729335782183
34,204,1,1,0,1729335995579
29,185,5,-1,0,1729336060993
28,147,17,-1,0,1729336161915
28,147,13,1,0,1729336186974
28,147,12,-1,0,1729336249174
26,130,4,-1,0,1729336342190
26,130,1,-1,0,1729336369318
30,371,6,-1,0,1729336418887
30,374,6,-1,0,1729336509176
26,131,5,1,0,1729336518394
28,148,12,-1,0,1729336557463
26,132,0,0,0,1729336576773
34,205,7,-1,0,1729336587592
34,205,4,-1,0,1729336607473
34,207,11,1,0,1729336652477
34,207,4,-1,0,1729336679792
34,205,3,1,0,1729336693477
34,206,5,0,0,1729336701973
34,207,0,1,0,1729336745677
30,376,5,1,0,1729336812388
26,133,5,-1,0,1729336869327
26,133,6,-1,0,1729336874920
29,188,9,-1,0,1729336896675
26,134,0,-1,0,1729336924772
28,149,9,0,0,1729336941884
29,188,2,0,0,1729336944522
34,208,9,-1,0,1729336961808
34,209,4,-1,0,1729337010287
34,209,11,-1,0,1729337023974
29,189,4,-1,0,1729337068073
29,190,1,-1,0,1729337082292
